success,total_return,path_length,collision,repeated_failure_rate,optimality_gap,inference_time_per_action,Algorithm,Map,Seed
0,-1.04,5,1,0.6666666666666666,,0.0018982917972607538,Dead-End Memory,deceptive,1
0,-1.02,3,1,1.0,,0.0019129723368678242,Dead-End Memory,deceptive,1
0,-1.05,6,1,1.0,,0.0018981595009487744,Dead-End Memory,deceptive,1
0,-1.1099999999999999,12,1,0.7692307692307693,,0.0018882047503817982,Dead-End Memory,deceptive,1
0,-1.1,11,1,0.6666666666666666,,0.0018882728181779385,Dead-End Memory,deceptive,1
0,-0.9900000000000002,50,0,1.0,,0.0018996107394923455,Dead-End Memory,deceptive,1
0,-1.03,4,1,1.0,,0.0019116355033474974,Dead-End Memory,deceptive,1
0,-1.03,4,1,1.0,,0.0018918330024462193,Dead-End Memory,deceptive,1
0,-0.9900000000000002,50,0,0.0,,0.0036629915991215965,Diverse Candidates,deceptive,1
0,-0.9900000000000002,50,0,0.9607843137254902,,0.003721531679329928,Diverse Candidates,deceptive,1
0,-0.9900000000000002,50,0,0.3333333333333333,,0.003723139940411784,Diverse Candidates,deceptive,1
0,-0.9900000000000002,50,0,1.0,,0.0037353882801835427,Diverse Candidates,deceptive,1
0,-0.9900000000000002,50,0,1.0,,0.003754227439931128,Diverse Candidates,deceptive,1
0,-0.9900000000000002,50,0,0.9803921568627451,,0.003738287620071787,Diverse Candidates,deceptive,1
0,-0.9900000000000002,50,0,1.0,,0.0037455492597655393,Diverse Candidates,deceptive,1
0,-0.9900000000000002,50,0,1.0,,0.0037329823602340185,Diverse Candidates,deceptive,1
0,-0.9900000000000002,50,0,1.0,,0.003728859060211107,Diverse Candidates,deceptive,1
1,0.5799999999999998,43,0,0.7272727272727273,30.0,0.0037796132322021783,Diverse Candidates,deceptive,1
0,-1.03,4,1,0.0,,0.0018568747473182157,Adaptive Failure,deceptive,1
0,-1.01,2,1,0.3333333333333333,,0.0019144994948874228,Adaptive Failure,deceptive,1
0,-1.06,7,1,0.25,,0.0019047381397935428,Adaptive Failure,deceptive,1
0,-1.02,3,1,1.0,,0.001919833671612044,Adaptive Failure,deceptive,1
0,-1.03,4,1,0.6,,0.0019124167520203628,Adaptive Failure,deceptive,1
0,-1.01,2,1,1.0,,0.0018894789973273873,Adaptive Failure,deceptive,1
1,0.88,13,0,0.2857142857142857,0.0,0.0019010320762530542,Adaptive Failure,deceptive,1
0,-1.05,6,1,1.0,,0.0019081738355453126,Adaptive Failure,deceptive,1
0,-1.03,4,1,1.0,,0.0018966252500831615,Adaptive Failure,deceptive,1
1,0.88,13,0,0.2857142857142857,0.0,0.001894265844244868,Adaptive Failure,deceptive,1
0,-0.9900000000000002,50,0,0.0,,0.0036714900596416557,Combined Exploration,deceptive,1
0,-0.9900000000000002,50,0,0.0,,0.0037453774409368632,Combined Exploration,deceptive,1
0,-0.9900000000000002,50,0,0.0196078431372549,,0.0037425882410025224,Combined Exploration,deceptive,1
0,-0.9900000000000002,50,0,0.0392156862745098,,0.0038642857802915387,Combined Exploration,deceptive,1
1,0.88,13,0,0.21428571428571427,0.0,0.0037502787711743554,Combined Exploration,deceptive,1
1,0.86,15,0,0.1875,2.0,0.003745680538122542,Combined Exploration,deceptive,1
1,0.88,13,0,0.21428571428571427,0.0,0.003740647458471358,Combined Exploration,deceptive,1
1,0.88,13,0,0.21428571428571427,0.0,0.0037524999967829967,Combined Exploration,deceptive,1
1,0.86,15,0,0.1875,2.0,0.0037227444680562865,Combined Exploration,deceptive,1
1,0.86,15,0,0.1875,2.0,0.0037362306019834554,Combined Exploration,deceptive,1
1,0.9299999999999999,8,0,0.0,0.0,0.0019273333746241406,Failure-Memory Baseline,random_small,1
1,0.9299999999999999,8,0,0.0,0.0,0.0019039010039705317,Failure-Memory Baseline,random_small,1
1,0.9299999999999999,8,0,0.0,0.0,0.001904968623421155,Failure-Memory Baseline,random_small,1
1,0.91,10,0,0.0,2.0,0.001902970996161457,Failure-Memory Baseline,random_small,1
1,0.87,14,0,0.0,6.0,0.0019072650715575687,Failure-Memory Baseline,random_small,1
1,0.91,10,0,0.0,2.0,0.0018815000003087334,Failure-Memory Baseline,random_small,1
1,0.9299999999999999,8,0,0.0,0.0,0.0019074947522312868,Failure-Memory Baseline,random_small,1
1,0.9299999999999999,8,0,0.0,0.0,0.0018802031245286344,Failure-Memory Baseline,random_small,1
1,0.89,12,0,0.0,4.0,0.0018952639159882285,Failure-Memory Baseline,random_small,1
1,0.85,16,0,0.0,8.0,0.0018911432507593418,Failure-Memory Baseline,random_small,1
1,0.9299999999999999,8,0,0.0,0.0,0.0019016512505913852,Dead-End Memory,random_small,1
1,0.9299999999999999,8,0,0.0,0.0,0.0018964478749694536,Dead-End Memory,random_small,1
1,0.9299999999999999,8,0,0.0,0.0,0.0019209062502341112,Dead-End Memory,random_small,1
1,0.91,10,0,0.0,2.0,0.0019081705991993657,Dead-End Memory,random_small,1
1,0.87,14,0,0.0,6.0,0.0019196100017455006,Dead-End Memory,random_small,1
1,0.91,10,0,0.0,2.0,0.0018951749996631406,Dead-End Memory,random_small,1
1,0.9299999999999999,8,0,0.0,0.0,0.0019212498773413245,Dead-End Memory,random_small,1
1,0.9299999999999999,8,0,0.0,0.0,0.001896031251817476,Dead-End Memory,random_small,1
1,0.89,12,0,0.0,4.0,0.0019188889176196728,Dead-End Memory,random_small,1
1,0.85,16,0,0.0,8.0,0.0019157551851094468,Dead-End Memory,random_small,1
1,0.9299999999999999,8,0,0.0,0.0,0.004071010373081663,Diverse Candidates,random_small,1
1,0.91,10,0,0.0,2.0,0.003973245999077335,Diverse Candidates,random_small,1
1,0.9299999999999999,8,0,0.0,0.0,0.003938765625207452,Diverse Candidates,random_small,1
1,0.9299999999999999,8,0,0.0,0.0,0.004037302249344066,Diverse Candidates,random_small,1
1,0.9299999999999999,8,0,0.0,0.0,0.003926041876184172,Diverse Candidates,random_small,1
1,0.9299999999999999,8,0,0.0,0.0,0.004033400877233362,Diverse Candidates,random_small,1
1,0.9299999999999999,8,0,0.0,0.0,0.003974671997639234,Diverse Candidates,random_small,1
1,0.9299999999999999,8,0,0.0,0.0,0.004034036253869999,Diverse Candidates,random_small,1
1,0.9299999999999999,8,0,0.0,0.0,0.003988088627011166,Diverse Candidates,random_small,1
1,0.9299999999999999,8,0,0.0,0.0,0.003951328377297614,Diverse Candidates,random_small,1
1,0.9299999999999999,8,0,0.0,0.0,0.0019323231263115304,Adaptive Failure,random_small,1
1,0.9299999999999999,8,0,0.0,0.0,0.0019096096220891923,Adaptive Failure,random_small,1
1,0.9299999999999999,8,0,0.0,0.0,0.001900463501442573,Adaptive Failure,random_small,1
1,0.91,10,0,0.0,2.0,0.0018982582972967067,Adaptive Failure,random_small,1
1,0.87,14,0,0.0,6.0,0.00190805371676106,Adaptive Failure,random_small,1
1,0.91,10,0,0.0,2.0,0.0018949211022118106,Adaptive Failure,random_small,1
1,0.9299999999999999,8,0,0.0,0.0,0.00191457287837693,Adaptive Failure,random_small,1
1,0.9299999999999999,8,0,0.0,0.0,0.001899421751659247,Adaptive Failure,random_small,1
1,0.89,12,0,0.0,4.0,0.001918069415599651,Adaptive Failure,random_small,1
1,0.85,16,0,0.0,8.0,0.0018934818135676323,Adaptive Failure,random_small,1
1,0.9299999999999999,8,0,0.0,0.0,0.004123057125980267,Combined Exploration,random_small,1
1,0.91,10,0,0.0,2.0,0.004044808298931457,Combined Exploration,random_small,1
1,0.9299999999999999,8,0,0.0,0.0,0.003968567372794496,Combined Exploration,random_small,1
1,0.9299999999999999,8,0,0.0,0.0,0.004069421998792677,Combined Exploration,random_small,1
1,0.9299999999999999,8,0,0.0,0.0,0.0039026405011099996,Combined Exploration,random_small,1
1,0.9299999999999999,8,0,0.0,0.0,0.004109692379643093,Combined Exploration,random_small,1
1,0.9299999999999999,8,0,0.0,0.0,0.00402046862836869,Combined Exploration,random_small,1
1,0.87,14,0,0.0,6.0,0.00397939907374426,Combined Exploration,random_small,1
1,0.9299999999999999,8,0,0.0,0.0,0.004044202996738022,Combined Exploration,random_small,1
1,0.9299999999999999,8,0,0.0,0.0,0.004002989624495967,Combined Exploration,random_small,1
1,0.9,11,0,0.0,6.0,0.0019056857246058908,Failure-Memory Baseline,easy,2
1,0.94,7,0,0.0,2.0,0.0018957201433035412,Failure-Memory Baseline,easy,2
1,0.86,15,0,0.0,10.0,0.0019031694673079377,Failure-Memory Baseline,easy,2
1,0.94,7,0,0.0,2.0,0.001893720288145622,Failure-Memory Baseline,easy,2
1,0.86,15,0,0.0,10.0,0.0018912027318341038,Failure-Memory Baseline,easy,2
1,0.92,9,0,0.0,4.0,0.0018954121090549354,Failure-Memory Baseline,easy,2
1,0.94,7,0,0.0,2.0,0.001908934282255359,Failure-Memory Baseline,easy,2
1,0.88,13,0,0.0,8.0,0.0018993879997511753,Failure-Memory Baseline,easy,2
1,0.92,9,0,0.0,4.0,0.0018812082206649291,Failure-Memory Baseline,easy,2
1,0.94,7,0,0.0,2.0,0.001911065572390466,Failure-Memory Baseline,easy,2
1,0.9,11,0,0.0,6.0,0.0019001513653413647,Dead-End Memory,easy,2
1,0.94,7,0,0.0,2.0,0.001902345145936124,Dead-End Memory,easy,2
1,0.86,15,0,0.0,10.0,0.0018990250672989836,Dead-End Memory,easy,2
1,0.94,7,0,0.0,2.0,0.001895999999500678,Dead-End Memory,easy,2
1,0.86,15,0,0.0,10.0,0.0018927444674773143,Dead-End Memory,easy,2
1,0.92,9,0,0.0,4.0,0.0018966575557391883,Dead-End Memory,easy,2
1,0.94,7,0,0.0,2.0,0.0019121607141901872,Dead-End Memory,easy,2
1,0.88,13,0,0.0,8.0,0.0019003203857349805,Dead-End Memory,easy,2
1,0.92,9,0,0.0,4.0,0.0018858611130983466,Dead-End Memory,easy,2
1,0.94,7,0,0.0,2.0,0.0019069881444530828,Dead-End Memory,easy,2
1,0.96,5,0,0.0,0.0,0.003942733001895249,Diverse Candidates,easy,2
1,0.96,5,0,0.0,0.0,0.0038854166021337734,Diverse Candidates,easy,2
1,0.92,9,0,0.0,4.0,0.003987361112700051,Diverse Candidates,easy,2
1,0.96,5,0,0.0,0.0,0.003884674797882326,Diverse Candidates,easy,2
1,0.94,7,0,0.0,2.0,0.004073315431014635,Diverse Candidates,easy,2
1,0.94,7,0,0.0,2.0,0.003958565567570206,Diverse Candidates,easy,2
1,0.96,5,0,0.0,0.0,0.003940733600757085,Diverse Candidates,easy,2
1,0.96,5,0,0.0,0.0,0.003874175198143348,Diverse Candidates,easy,2
1,0.96,5,0,0.0,0.0,0.0038876415987033398,Diverse Candidates,easy,2
1,0.94,7,0,0.0,2.0,0.0038680771415654036,Diverse Candidates,easy,2
1,0.9,11,0,0.0,6.0,0.0019339430899973113,Adaptive Failure,easy,2
1,0.94,7,0,0.0,2.0,0.0019249227126627894,Adaptive Failure,easy,2
1,0.86,15,0,0.0,10.0,0.001927550064283423,Adaptive Failure,easy,2
1,0.94,7,0,0.0,2.0,0.0019255119987064973,Adaptive Failure,easy,2
1,0.86,15,0,0.0,10.0,0.0019235973324005803,Adaptive Failure,easy,2
1,0.92,9,0,0.0,4.0,0.0019291248867779763,Adaptive Failure,easy,2
1,0.94,7,0,0.0,2.0,0.0019348871407731036,Adaptive Failure,easy,2
1,0.88,13,0,0.0,8.0,0.0019347563088208868,Adaptive Failure,easy,2
1,0.92,9,0,0.0,4.0,0.0019107502238411042,Adaptive Failure,easy,2
1,0.94,7,0,0.0,2.0,0.0019388035725569353,Adaptive Failure,easy,2
1,0.96,5,0,0.0,0.0,0.0039726249960949644,Combined Exploration,easy,2
1,0.96,5,0,0.0,0.0,0.003918183397036046,Combined Exploration,easy,2
1,0.92,9,0,0.0,4.0,0.003962504554591659,Combined Exploration,easy,2
1,0.96,5,0,0.0,0.0,0.0038812001992482694,Combined Exploration,easy,2
1,0.94,7,0,0.0,2.0,0.0040672977130660525,Combined Exploration,easy,2
1,0.9,11,0,0.0,6.0,0.004070534180341797,Combined Exploration,easy,2
1,0.96,5,0,0.0,0.0,0.003967241800273769,Combined Exploration,easy,2
1,0.96,5,0,0.0,0.0,0.003908733400749043,Combined Exploration,easy,2
1,0.94,7,0,0.0,2.0,0.004081839288119227,Combined Exploration,easy,2
1,0.94,7,0,0.0,2.0,0.0038928867122324717,Combined Exploration,easy,2
1,0.9,11,0,0.0,2.0,0.0018871894545472142,Failure-Memory Baseline,obstacle,2
0,-1.02,3,1,0.0,,0.0018725003368066002,Failure-Memory Baseline,obstacle,2
0,-1.05,6,1,0.5714285714285714,,0.001936743004383364,Failure-Memory Baseline,obstacle,2
1,0.92,9,0,0.4,0.0,0.001934541669066271,Failure-Memory Baseline,obstacle,2
0,-1.03,4,1,1.0,,0.0019386247440706939,Failure-Memory Baseline,obstacle,2
1,0.92,9,0,0.4,0.0,0.0019352037779754028,Failure-Memory Baseline,obstacle,2
0,-1.01,2,1,0.3333333333333333,,0.0019184999982826412,Failure-Memory Baseline,obstacle,2
1,0.88,13,0,0.2857142857142857,4.0,0.0019291890762710513,Failure-Memory Baseline,obstacle,2
1,0.9,11,0,0.16666666666666666,2.0,0.001933382544931109,Failure-Memory Baseline,obstacle,2
1,0.92,9,0,0.4,0.0,0.0019270926665437098,Failure-Memory Baseline,obstacle,2
1,0.9,11,0,0.0,2.0,0.001868878816656599,Dead-End Memory,obstacle,2
0,-1.02,3,1,0.0,,0.001857902665506117,Dead-End Memory,obstacle,2
0,-1.05,6,1,0.5714285714285714,,0.0019134098353485267,Dead-End Memory,obstacle,2
0,-1.01,2,1,1.0,,0.00192349999997532,Dead-End Memory,obstacle,2
0,-1.01,2,1,0.3333333333333333,,0.0019052499992540106,Dead-End Memory,obstacle,2
1,0.86,15,0,0.5,6.0,0.0019144528661854566,Dead-End Memory,obstacle,2
1,0.9,11,0,0.5,2.0,0.0019133484562520277,Dead-End Memory,obstacle,2
1,0.88,13,0,0.2857142857142857,4.0,0.0019165258440457715,Dead-End Memory,obstacle,2
1,0.92,9,0,0.4,0.0,0.0019174027774069044,Dead-End Memory,obstacle,2
1,0.92,9,0,0.4,0.0,0.0019187177741615516,Dead-End Memory,obstacle,2
1,0.86,15,0,0.0,6.0,0.003721880533460838,Diverse Candidates,obstacle,2
1,0.92,9,0,0.0,0.0,0.0038401665531435153,Diverse Candidates,obstacle,2
1,0.9,11,0,0.0,2.0,0.0037060000891373916,Diverse Candidates,obstacle,2
1,0.9,11,0,0.0,2.0,0.0037176705439130524,Diverse Candidates,obstacle,2
1,0.9,11,0,0.0,2.0,0.0037085378201233902,Diverse Candidates,obstacle,2
1,0.88,13,0,0.0,4.0,0.0037013813092086753,Diverse Candidates,obstacle,2
1,0.92,9,0,0.0,0.0,0.003715717778605823,Diverse Candidates,obstacle,2
1,0.86,15,0,0.0,6.0,0.0036626748663062853,Diverse Candidates,obstacle,2
1,0.92,9,0,0.0,0.0,0.0037394629972469476,Diverse Candidates,obstacle,2
1,0.82,19,0,0.0,10.0,0.003681866105149598,Diverse Candidates,obstacle,2
1,0.9,11,0,0.0,2.0,0.001859462091074833,Adaptive Failure,obstacle,2
0,-1.02,3,1,0.0,,0.0018447223361969616,Adaptive Failure,obstacle,2
0,-1.01,2,1,0.3333333333333333,,0.001903479002066888,Adaptive Failure,obstacle,2
1,0.9,11,0,0.16666666666666666,2.0,0.0019093446356815878,Adaptive Failure,obstacle,2
0,-1.03,4,1,0.6,,0.0019040417464566417,Adaptive Failure,obstacle,2
0,-1.02,3,1,0.5,,0.001895097006733219,Adaptive Failure,obstacle,2
1,0.9,11,0,0.25,2.0,0.0018975225486263464,Adaptive Failure,obstacle,2
1,0.88,13,0,0.2857142857142857,4.0,0.0019084264618308784,Adaptive Failure,obstacle,2
1,0.9,11,0,0.25,2.0,0.0018988637272162703,Adaptive Failure,obstacle,2
1,0.9,11,0,0.25,2.0,0.0019026743644975465,Adaptive Failure,obstacle,2
1,0.86,15,0,0.0,6.0,0.0037395418000717956,Combined Exploration,obstacle,2
1,0.92,9,0,0.0,0.0,0.0038054998892928576,Combined Exploration,obstacle,2
1,0.9,11,0,0.0,2.0,0.0037508334512081506,Combined Exploration,obstacle,2
1,0.9,11,0,0.0,2.0,0.003765841091411527,Combined Exploration,obstacle,2
1,0.9,11,0,0.0,2.0,0.0037663787264715543,Combined Exploration,obstacle,2
1,0.88,13,0,0.0,4.0,0.0037436697703714552,Combined Exploration,obstacle,2
1,0.92,9,0,0.0,0.0,0.0037911065559860114,Combined Exploration,obstacle,2
1,0.86,15,0,0.0,6.0,0.0037178166656910133,Combined Exploration,obstacle,2
1,0.92,9,0,0.0,0.0,0.003796884330869135,Combined Exploration,obstacle,2
1,0.82,19,0,0.0,10.0,0.0037224453155527285,Combined Exploration,obstacle,2
0,-1.03,4,1,0.0,,0.0018501564954931382,Failure-Memory Baseline,deceptive,2
0,-1.06,7,1,0.625,,0.0018942204291566408,Failure-Memory Baseline,deceptive,2
0,-1.02,3,1,1.0,,0.0018884443367520969,Failure-Memory Baseline,deceptive,2
0,-1.05,6,1,0.7142857142857143,,0.0018951808378915302,Failure-Memory Baseline,deceptive,2
0,-1.08,9,1,0.4,,0.0018931248923763633,Failure-Memory Baseline,deceptive,2
0,-1.03,4,1,1.0,,0.0019010727482964285,Failure-Memory Baseline,deceptive,2
0,-1.01,2,1,1.0,,0.001905146003991831,Failure-Memory Baseline,deceptive,2
0,-1.06,7,1,1.0,,0.001896297569536338,Failure-Memory Baseline,deceptive,2
0,-1.03,4,1,1.0,,0.0018930210026155692,Failure-Memory Baseline,deceptive,2
0,-1.15,16,1,1.0,,0.0019017028125745128,Failure-Memory Baseline,deceptive,2
0,-1.03,4,1,0.0,,0.0018594684988784138,Dead-End Memory,deceptive,2
0,-1.06,7,1,0.625,,0.0019242381427570113,Dead-End Memory,deceptive,2
0,-1.09,10,1,0.18181818181818182,,0.0019173915992723779,Dead-End Memory,deceptive,2
0,-1.02,3,1,1.0,,0.0019092359968150656,Dead-End Memory,deceptive,2
0,-1.03,4,1,0.6,,0.0019236562475271057,Dead-End Memory,deceptive,2
0,-1.4100000000000001,42,1,1.0,,0.0019084879774406243,Dead-End Memory,deceptive,2
0,-1.1199999999999999,13,1,1.0,,0.0019052566908962594,Dead-End Memory,deceptive,2
0,-1.04,5,1,1.0,,0.001913524794508703,Dead-End Memory,deceptive,2
0,-1.25,26,1,1.0,,0.0019054519619273308,Dead-End Memory,deceptive,2
0,-1.06,7,1,1.0,,0.001920583431326252,Dead-End Memory,deceptive,2
0,-0.9900000000000002,50,0,0.0,,0.003642042498977389,Diverse Candidates,deceptive,2
0,-0.9900000000000002,50,0,0.058823529411764705,,0.00374295406130841,Diverse Candidates,deceptive,2
0,-0.9900000000000002,50,0,1.0,,0.0037631932788644916,Diverse Candidates,deceptive,2
0,-0.9900000000000002,50,0,1.0,,0.003910546620027162,Diverse Candidates,deceptive,2
0,-0.9900000000000002,50,0,1.0,,0.0037413341196952388,Diverse Candidates,deceptive,2
0,-0.9900000000000002,50,0,1.0,,0.0037017691583605484,Diverse Candidates,deceptive,2
0,-0.9900000000000002,50,0,0.9803921568627451,,0.0037859782797750085,Diverse Candidates,deceptive,2
0,-0.9900000000000002,50,0,1.0,,0.003657665919745341,Diverse Candidates,deceptive,2
1,0.7999999999999999,21,0,0.45454545454545453,8.0,0.0037316251421413782,Diverse Candidates,deceptive,2
0,-0.9900000000000002,50,0,1.0,,0.003751366719370708,Diverse Candidates,deceptive,2
0,-1.03,4,1,0.0,,0.0018802499980665743,Adaptive Failure,deceptive,2
0,-1.01,2,1,0.3333333333333333,,0.0019542704976629466,Adaptive Failure,deceptive,2
0,-1.04,5,1,0.6666666666666666,,0.001926283404463902,Adaptive Failure,deceptive,2
0,-1.05,6,1,0.2857142857142857,,0.0019309513324211973,Adaptive Failure,deceptive,2
0,-1.03,4,1,0.6,,0.001936906250193715,Adaptive Failure,deceptive,2
0,-1.02,3,1,1.0,,0.001939610995274658,Adaptive Failure,deceptive,2
1,0.88,13,0,0.2857142857142857,0.0,0.0019138493091584398,Adaptive Failure,deceptive,2
1,0.88,13,0,0.2857142857142857,0.0,0.0019158973871246697,Adaptive Failure,deceptive,2
0,-1.06,7,1,1.0,,0.0019162558580449382,Adaptive Failure,deceptive,2
1,0.88,13,0,0.2857142857142857,0.0,0.001916038540702385,Adaptive Failure,deceptive,2
0,-0.9900000000000002,50,0,0.0,,0.003656698317208793,Combined Exploration,deceptive,2
0,-0.9900000000000002,50,0,0.0,,0.003733649199421052,Combined Exploration,deceptive,2
0,-0.9900000000000002,50,0,0.0196078431372549,,0.0037433141400106252,Combined Exploration,deceptive,2
0,-0.9900000000000002,50,0,0.0196078431372549,,0.003740542460582219,Combined Exploration,deceptive,2
0,-0.9900000000000002,50,0,0.0196078431372549,,0.003862809960555751,Combined Exploration,deceptive,2
0,-0.9900000000000002,50,0,1.0,,0.003798844198754523,Combined Exploration,deceptive,2
1,0.82,19,0,0.25,6.0,0.0037608619466865142,Combined Exploration,deceptive,2
1,0.84,17,0,0.3888888888888889,4.0,0.003755723118528669,Combined Exploration,deceptive,2
1,0.88,13,0,0.21428571428571427,0.0,0.003750439076191889,Combined Exploration,deceptive,2
1,0.88,13,0,0.21428571428571427,0.0,0.0037727436921648825,Combined Exploration,deceptive,2
1,0.9299999999999999,8,0,0.0,0.0,0.0019245781240897486,Failure-Memory Baseline,random_small,2
1,0.9299999999999999,8,0,0.0,0.0,0.001903781001601601,Failure-Memory Baseline,random_small,2
1,0.9299999999999999,8,0,0.0,0.0,0.001924578247781028,Failure-Memory Baseline,random_small,2
1,0.89,12,0,0.0,4.0,0.0019290762478097652,Failure-Memory Baseline,random_small,2
1,0.89,12,0,0.0,4.0,0.0019218852515526426,Failure-Memory Baseline,random_small,2
1,0.91,10,0,0.0,2.0,0.0019219917026930488,Failure-Memory Baseline,random_small,2
1,0.9299999999999999,8,0,0.0,0.0,0.001919583248309209,Failure-Memory Baseline,random_small,2
1,0.9299999999999999,8,0,0.0,0.0,0.0019236042517150054,Failure-Memory Baseline,random_small,2
1,0.9299999999999999,8,0,0.0,0.0,0.0019074531246587867,Failure-Memory Baseline,random_small,2
1,0.87,14,0,0.0,6.0,0.0019394674278113858,Failure-Memory Baseline,random_small,2
1,0.9299999999999999,8,0,0.0,0.0,0.0019373595023353118,Dead-End Memory,random_small,2
1,0.9299999999999999,8,0,0.0,0.0,0.0019251561261626193,Dead-End Memory,random_small,2
1,0.9299999999999999,8,0,0.0,0.0,0.0019379011246201117,Dead-End Memory,random_small,2
1,0.89,12,0,0.0,4.0,0.0019122918323167444,Dead-End Memory,random_small,2
1,0.89,12,0,0.0,4.0,0.0019292779155269575,Dead-End Memory,random_small,2
1,0.91,10,0,0.0,2.0,0.001906762397265993,Dead-End Memory,random_small,2
1,0.9299999999999999,8,0,0.0,0.0,0.0019174532499164343,Dead-End Memory,random_small,2
1,0.9299999999999999,8,0,0.0,0.0,0.0019517500040819868,Dead-End Memory,random_small,2
1,0.9299999999999999,8,0,0.0,0.0,0.0019262865025666542,Dead-End Memory,random_small,2
1,0.87,14,0,0.0,6.0,0.001955050643508522,Dead-End Memory,random_small,2
1,0.9299999999999999,8,0,0.0,0.0,0.004120937501284061,Diverse Candidates,random_small,2
1,0.9299999999999999,8,0,0.0,0.0,0.004009067501101526,Diverse Candidates,random_small,2
1,0.89,12,0,0.0,4.0,0.003964715246790244,Diverse Candidates,random_small,2
1,0.9299999999999999,8,0,0.0,0.0,0.003953385627028183,Diverse Candidates,random_small,2
1,0.9299999999999999,8,0,0.0,0.0,0.003984911500083399,Diverse Candidates,random_small,2
1,0.9299999999999999,8,0,0.0,0.0,0.003980546754974057,Diverse Candidates,random_small,2
1,0.91,10,0,0.0,2.0,0.004006587501498871,Diverse Candidates,random_small,2
1,0.9299999999999999,8,0,0.0,0.0,0.0040168386258301325,Diverse Candidates,random_small,2
1,0.91,10,0,0.0,2.0,0.003921303999959491,Diverse Candidates,random_small,2
1,0.9299999999999999,8,0,0.0,0.0,0.003992296875367174,Diverse Candidates,random_small,2
1,0.9299999999999999,8,0,0.0,0.0,0.001929812375237816,Adaptive Failure,random_small,2
1,0.9299999999999999,8,0,0.0,0.0,0.0019120779979857616,Adaptive Failure,random_small,2
1,0.9299999999999999,8,0,0.0,0.0,0.001920218754094094,Adaptive Failure,random_small,2
1,0.89,12,0,0.0,4.0,0.0019328506665866978,Adaptive Failure,random_small,2
1,0.89,12,0,0.0,4.0,0.0019036387457163073,Adaptive Failure,random_small,2
1,0.91,10,0,0.0,2.0,0.0019073668008786626,Adaptive Failure,random_small,2
1,0.9299999999999999,8,0,0.0,0.0,0.0019224113730160752,Adaptive Failure,random_small,2
1,0.9299999999999999,8,0,0.0,0.0,0.0019255312472523656,Adaptive Failure,random_small,2
1,0.9299999999999999,8,0,0.0,0.0,0.0019263749964011367,Adaptive Failure,random_small,2
1,0.87,14,0,0.0,6.0,0.0019114583587257325,Adaptive Failure,random_small,2
1,0.9299999999999999,8,0,0.0,0.0,0.004083208248630399,Combined Exploration,random_small,2
1,0.9299999999999999,8,0,0.0,0.0,0.004128729247895535,Combined Exploration,random_small,2
1,0.89,12,0,0.0,4.0,0.00403751050059024,Combined Exploration,random_small,2
1,0.91,10,0,0.0,2.0,0.0041144583010463975,Combined Exploration,random_small,2
1,0.9299999999999999,8,0,0.0,0.0,0.004021458373244968,Combined Exploration,random_small,2
1,0.9299999999999999,8,0,0.0,0.0,0.004031213376947562,Combined Exploration,random_small,2
1,0.91,10,0,0.0,2.0,0.004062600199540611,Combined Exploration,random_small,2
1,0.9299999999999999,8,0,0.0,0.0,0.004054281247590552,Combined Exploration,random_small,2
1,0.91,10,0,0.0,2.0,0.004013858399412129,Combined Exploration,random_small,2
1,0.9299999999999999,8,0,0.0,0.0,0.0040370208753301995,Combined Exploration,random_small,2
1,0.96,5,0,0.0,0.0,0.0018904413940617816,Failure-Memory Baseline,easy,3
1,0.92,9,0,0.0,4.0,0.0018963704416010943,Failure-Memory Baseline,easy,3
1,0.9,11,0,0.0,6.0,0.0018962954557289115,Failure-Memory Baseline,easy,3
1,0.92,9,0,0.0,4.0,0.0019090137777513722,Failure-Memory Baseline,easy,3
1,0.92,9,0,0.0,4.0,0.0019003239980924667,Failure-Memory Baseline,easy,3
1,0.96,5,0,0.0,0.0,0.0018841915967641397,Failure-Memory Baseline,easy,3
1,0.94,7,0,0.0,2.0,0.0018967144320153498,Failure-Memory Baseline,easy,3
1,0.94,7,0,0.0,2.0,0.0019075358598326733,Failure-Memory Baseline,easy,3
1,0.9,11,0,0.0,6.0,0.0019080678202127192,Failure-Memory Baseline,easy,3
1,0.94,7,0,0.0,2.0,0.0019002557154245941,Failure-Memory Baseline,easy,3
1,0.96,5,0,0.0,0.0,0.0018898916023317724,Dead-End Memory,easy,3
1,0.92,9,0,0.0,4.0,0.001892435332087593,Dead-End Memory,easy,3
1,0.9,11,0,0.0,6.0,0.001893454452246343,Dead-End Memory,easy,3
1,0.92,9,0,0.0,4.0,0.0019084168905262938,Dead-End Memory,easy,3
1,0.92,9,0,0.0,4.0,0.0018935324446324052,Dead-End Memory,easy,3
1,0.96,5,0,0.0,0.0,0.001881041601882316,Dead-End Memory,easy,3
1,0.94,7,0,0.0,2.0,0.0019035060041850166,Dead-End Memory,easy,3
1,0.94,7,0,0.0,2.0,0.0019056964249882316,Dead-End Memory,easy,3
1,0.9,11,0,0.0,6.0,0.0019090340911961075,Dead-End Memory,easy,3
1,0.94,7,0,0.0,2.0,0.0019054998577173268,Dead-End Memory,easy,3
1,0.96,5,0,0.0,0.0,0.003957783197984099,Diverse Candidates,easy,3
1,0.94,7,0,0.0,2.0,0.004101089282942537,Diverse Candidates,easy,3
